FileInformation
Description,54 Mbps(OFDM)
1.8244681358,8.7525548935
-0.1463765502,7.1724228859
-2.7372941971,5.4608321190
-5.7206349373,3.9298586845
-8.7703933716,2.8435938358
-11.5093660355,2.3809399605
-13.5657129288,2.6121726036
-14.6298141479,3.4923076630
-14.5023765564,4.8718237877
-13.1262617111,6.5227241516
-10.5972785950,8.1757564545
-7.1526265144,9.5630578995
-3.1391642094,10.4597434998
1.0331339836,10.7183170319
4.9451661110,10.2908325195
8.2218322754,9.2356557846
10.5765705109,7.7079730034
11.8412904739,5.9355936050
11.9782609940,4.1837120056
11.0735435486,2.7139596939
9.3144416809,1.7437849045
6.9556846619,1.4121959209
4.2804403305,1.7569169998
1.5624996424,2.7063298225
-0.9649083018,4.0874309540
-3.1298265457,5.6487560272
-4.8301973343,7.0950174332
-6.0310101509,8.1286134720
-6.7525043488,8.4921417236
-7.0531921387,8.0059728622
-7.0118718147,6.5955915451
-6.7123703957,4.3049244881
-6.2335381508,1.2937566042
-5.6455135345,-2.1803927422
-5.0115370750,-5.7934942245
-4.3932766914,-9.1951150894
-3.8567669392,-12.0520038605
-3.4759685993,-14.0893993378
-3.3316037655,-15.1246490479
-3.5041260719,-15.0888357162
-4.0612258911,-14.0337991714
-5.0418672562,-12.1239032745
-6.4400210381,-9.6138801575
-8.1918926239,-6.8159608841
-10.1702737808,-4.0606880188
-12.1886997223,-1.6566213369
-14.0165138245,0.1459620893
-15.4039669037,1.1829402447
-16.1145687103,1.3925733566
-15.9601802826,0.8185254335
-14.8335008621,-0.4001372457
-12.7324361801,-2.0501382351
-9.7717638016,-3.8731834888
-6.1791625023,-5.5991435051
-2.2749614716,-6.9788455963
1.5625000000,-7.8125000000
4.9417510033,-7.9704232216
7.5073704720,-7.4040422440
8.9866533279,-6.1464180946
9.2271041870,-4.3029561043
8.2192258835,-2.0341384411
6.1011018753,0.4669836760
3.1438112259,2.9993693829
-0.2805942595,5.3774261475
-3.7443697453,7.4505014420
-6.8165974617,9.1163558960
-9.1160030365,10.3274784088
-10.3571872711,11.0900659561
-10.3843908310,11.4565010071
-9.1887559891,11.5128707886
-6.9073295593,11.3634786606
-3.8044967651,11.1146745682
-0.2387611717,10.8599948883
3.3804762363,10.6683950424
6.6405386925,10.5767536163
9.1716547012,10.5871667862
10.6864738464,10.6689834595
11.0088396072,10.7649173737
10.0893278122,10.8001756668
8.0067873001,10.6932983398
4.9566936493,10.3673162460
1.2284594774,9.7599554062
-2.8252756596,8.8317823410
-6.8238811493,7.5715584755
-10.3950223923,5.9983401299
-13.2087707520,4.1602993011
-15.0068578720,2.1304738522
-15.6250000000,0.0000000000
-15.0068578720,-2.1304738522
-13.2087707520,-4.1602993011
-10.3950223923,-5.9983401299
-6.8238811493,-7.5715594292
-2.8252754211,-8.8317823410
1.2284593582,-9.7599554062
4.9566931725,-10.3673162460
8.0067873001,-10.6932983398
10.0893278122,-10.8001756668
11.0088396072,-10.7649173737
10.6864748001,-10.6689825058
9.1716547012,-10.5871658325
6.6405386925,-10.5767536163
3.3804767132,-10.6683950424
-0.2387611717,-10.8599948883
-3.8044962883,-11.1146745682
-6.9073295593,-11.3634796143
-9.1887559891,-11.5128707886
-10.3843908310,-11.4565010071
-10.3571863174,-11.0900640488
-9.1160030365,-10.3274784088
-6.8165974617,-9.1163568497
-3.7443702221,-7.4505000114
-0.2805942595,-5.3774261475
3.1438112259,-2.9993696213
6.1011018753,-0.4669840038
8.2192268372,2.0341389179
9.2271041870,4.3029570580
8.9866523743,6.1464185715
7.5073695183,7.4040422440
4.9417505264,7.9704227448
1.5625000000,7.8125000000
-2.2749614716,6.9788465500
-6.1791625023,5.5991425514
-9.7717647552,3.8731834888
-12.7324361801,2.0501382351
-14.8335008621,0.4001372457
-15.9601802826,-0.8185257316
-16.1145687103,-1.3925737143
-15.4039678574,-1.1829397678
-14.0165138245,-0.1459616870
-12.1886997223,1.6566213369
-10.1702737808,4.0606875420
-8.1918926239,6.8159608841
-6.4400210381,9.6138801575
-5.0418667793,12.1239032745
-4.0612258911,14.0337991714
-3.5041260719,15.0888357162
-3.3316037655,15.1246490479
-3.4759681225,14.0893993378
-3.8567669392,12.0520038605
-4.3932762146,9.1951150894
-5.0115370750,5.7934942245
-5.6455135345,2.1803927422
-6.2335381508,-1.2937568426
-6.7123694420,-4.3049244881
-7.0118722916,-6.5955915451
-7.0531921387,-8.0059719086
-6.7525043488,-8.4921417236
-6.0310101509,-8.1286134720
-4.8301963806,-7.0950179100
-3.1298267841,-5.6487555504
-0.9649081230,-4.0874314308
1.5624996424,-2.7063302994
4.2804412842,-1.7569174767
6.9556846619,-1.4121959209
9.3144416809,-1.7437845469
11.0735435486,-2.7139601707
11.9782609940,-4.1837124825
11.8412904739,-5.9355940819
10.5765714645,-7.7079730034
8.2218322754,-9.2356557846
4.9451661110,-10.2908315659
1.0331338644,-10.7183170319
-3.1391649246,-10.4597444534
-7.1526274681,-9.5630578995
-10.5972785950,-8.1757574081
-13.1262598038,-6.5227231979
-14.5023765564,-4.8718237877
-14.6298141479,-3.4923083782
-13.5657129288,-2.6121728420
-11.5093660355,-2.3809394836
-8.7703933716,-2.8435938358
-5.7206349373,-3.9298582077
-2.7372941971,-5.4608330727
-0.1463765502,-7.1724219322
1.8244683743,-8.7525539398
3.0760061741,-9.8870296478
3.6455373764,-10.3074741364
3.6917946339,-9.8344144821
3.4593133926,-8.4090042114
3.2284562588,-6.1084575653
3.2597503662,-3.1424515247
3.7422947884,0.1695210338
4.7553443909,3.4372136593
6.2500000000,6.2500000000
8.0544967651,8.2317724228
9.9025230408,9.0928478241
11.4799480438,8.6715631485
12.4819803238,6.9596753120
12.6708717346,4.1077547073
11.9239082336,0.4095585048
10.2629203796,-3.7327449322
7.8595495224,-7.8579959869
5.0146222115,-11.5034847260
2.1143324375,-14.2627458572
-0.4299252331,-15.8358898163
-2.2483208179,-16.0657329559
-3.0748171806,-14.9549455643
-2.7942826748,-12.6620349884
-1.4662047625,-9.4769659042
0.6794964671,-5.7799663544
3.2744448185,-1.9894162416
5.8668770790,1.4938994646
7.9911651611,4.3384194374
9.2406835556,6.3222942352
9.3322467804,7.3573575020
8.1516265869,7.4936299324
5.7727718353,6.9042115211
2.4475853443,5.8531799316
-1.4320000410,4.6515550613
-5.3934211731,3.6079418659
-8.9545898438,2.9811558723
-11.6951446533,2.9417176247
-13.3163957596,3.5476610661
-13.6804876328,4.7379813194
-12.8229703903,6.3443346024
-10.9375000000,8.1189880371
-8.3360347748,9.7745914459
-5.3920693398,11.0296869278
-2.4770479202,11.6530799866
0.0988977402,11.5004653931
2.1317920685,10.5378770828
3.5469307899,8.8486003876
4.3969535828,6.6225724220
4.8361248970,4.1300091743
5.0763630867,1.6832238436
5.3337736130,-0.4076325297
5.7761139870,-1.8783578873
6.4813346863,-2.5475666523
7.4152579308,-2.3413028717
8.4328670502,-1.3019127846
9.3032922745,0.4199575186
9.7541265488,2.5888345242
9.5270004272,4.9197030067
8.4341421127,7.1197299957
6.4051761627,8.9301528931
3.5149991512,10.1621141434
-0.0132306740,10.7211809158
-3.8315966129,10.6170911789
-7.5142822266,9.9574613571
-10.6204233170,8.9266748428
-12.7625350952,7.7533679008
-13.6688556671,6.6716327667
-13.2287664413,5.8819708824
-11.5131216049,5.5180492401
-8.7654943466,5.6243548393
-5.3653545380,6.1482214928
-1.7689291239,6.9474616051
1.5625005960,7.8124990463
4.2349305153,8.4996719360
5.9823842049,8.7706766129
6.7057819366,8.4322118759
6.4833307266,7.3697986603
5.5506787300,5.5705876350
4.2542867661,3.1316525936
2.9861457348,0.2523076236
2.1111772060,-2.7885918617
1.9000511169,-5.6672401428
2.4792141914,-8.0565004349
3.8070142269,-9.6687011719
5.6802945137,-10.2935476303
7.7704997063,-9.8259296417
9.6831884384,-8.2797908783
11.0306348801,-5.7863259315
11.5048141479,-2.5770165920
10.9378423691,1.0458778143
9.3389501572,4.7469596863
6.9010300636,8.1980762482
3.9749696255,11.1157941818
1.0155793428,13.2908868790
-1.4921369553,14.6061601639
-3.1140666008,15.0407447815
-3.5417079926,14.6610527039
-2.6476566792,13.6006031036
-0.5121251345,12.0325136185
2.1480536461,10.0726966858
4.1646265984,8.0532674789
4.9370265007,6.3374533653
4.4060783386,5.0400638580
3.0298800468,4.0482268333
1.5625000000,3.1250000000
0.7260255814,2.0443260670
0.9077469110,0.6989550591
2.0032324791,-0.8596704602
3.4669444561,-2.4578511715
4.5482964516,-3.8870334625
4.6164355278,-4.9965462685
3.5468311310,-5.6109061241
1.6648623943,-5.5934529305
-0.6724401712,-4.9842543602
-3.0977942944,-3.8839302063
-5.2844805717,-2.4391050339
-6.9855580330,-0.8230669498
-8.0569105148,0.7858753204
-8.4623889923,2.2256658077
-8.2622509003,3.3688325882
-7.5885238647,4.1357598305
-6.6125512123,4.5014605522
-5.5107102394,4.4952602386
-4.4338636398,4.1936917305
-3.4849915504,3.7077531815
-2.7076151371,3.1663179398
-2.0856733322,2.6979618073
-1.5535939932,2.4135437012
-1.0138227940,2.3917713165
-0.3582597375,2.6694974899
0.5102192760,3.2378678322
1.6594767570,4.0446467400
3.1155114174,5.0022644997
4.8568396568,6.0003962517
6.8159489632,6.9213285446
8.8869018555,7.6560540199
10.9374990463,8.1189889908
12.8240318298,8.2593936920
14.4066839218,8.0681028366
15.5639514923,7.5787081718
16.2048244476,6.8631367683
16.2779216766,6.0222430229
15.7771825790,5.1726846695
14.7439060211,4.4317655563
13.2650632858,3.9022152424
11.4678726196,3.6588094234
9.5106811523,3.7385005951
7.5703301430,4.1352539063
5.8264851570,4.8001866341
4.4437894821,5.6469311714
3.5533003807,6.5615110397
3.2350585461,7.4154605865
3.5041260719,8.0805826187
4.3023881912,8.4435091019
5.4982180595,8.4183835983
6.8953075409,7.9561710358
8.2508916855,7.0496191978
9.3022184372,5.7334017754
9.7987155914,4.0795912743
9.5360565186,2.1891837120
8.3875532150,0.1807944626
6.3281440735,-1.8219981194
3.4468438625,-3.7031345367
-0.0552176014,-5.3649244308
-3.8820736408,-6.7360863686
-7.6742649078,-7.7762022018
-11.0507507324,-8.4763021469
-13.6560707092,-8.8557853699
-15.2063293457,-8.9563293457
-15.5273227692,-8.8337945938
-14.5790729523,-8.5493087769
-12.4627132416,-8.1607370377
-9.4082317352,-7.7156600952
-5.7444319725,-7.2466330528
-1.8551392555,-6.7692308426
1.8720282316,-6.2828912735
5.0968327522,-5.7742466927
7.5698866844,-5.2222619057
9.1618795395,-4.6042976379
9.8741970062,-3.9021632671
9.8294544220,-3.1072006226
9.2436370850,-2.2237000465
8.3845071793,-1.2701849937
7.5230813026,-0.2784279883
6.8861947060,0.7095839381
6.6179127693,1.6462638378
6.7561330795,2.4838800430
7.2282066345,3.1800575256
7.8662505150,3.7025623322
8.4394979477,4.0326604843
8.6982460022,4.1666560173
8.4219036102,4.1154451370
7.4629588127,3.9022154808
5.7792954445,3.5586998463
3.4492113590,3.1205990314
0.6663236022,2.6228699684
-2.2850916386,2.0955779552
-5.0705032349,1.5609377623
-7.3548021317,1.0319218636
-8.8531932831,0.5125846267
-9.3750000000,0.0000000000
-8.8531932831,-0.5125845075
-7.3548021317,-1.0319212675
-5.0705027580,-1.5609374046
-2.2850916386,-2.0955781937
0.6663236618,-2.6228704453
3.4492115974,-3.1205992699
5.7792954445,-3.5586998463
7.4629588127,-3.9022152424
8.4219036102,-4.1154451370
8.6982450485,-4.1666560173
8.4394960403,-4.0326604843
7.8662505150,-3.7025623322
7.2282075882,-3.1800568104
6.7561330795,-2.4838786125
6.6179132462,-1.6462634802
6.8861961365,-0.7095836997
7.5230822563,0.2784282565
8.3845081329,1.2701845169
9.2436370850,2.2236995697
9.8294525146,3.1072008610
9.8741970062,3.9021632671
9.1618795395,4.6042976379
7.5698866844,5.2222609520
5.0968327522,5.7742466927
1.8720279932,6.2828912735
-1.8551392555,6.7692308426
-5.7444319725,7.2466330528
-9.4082317352,7.7156600952
-12.4627132416,8.1607360840
-14.5790729523,8.5493087769
-15.5273227692,8.8337945938
-15.2063283920,8.9563293457
-13.6560707092,8.8557853699
-11.0507507324,8.4763031006
-7.6742649078,7.7762022018
-3.8820731640,6.7360863686
-0.0552164167,5.3649244308
3.4468433857,3.7031345367
6.3281445503,1.8219984770
8.3875532150,-0.1807944626
9.5360565186,-2.1891837120
9.7987155914,-4.0795912743
9.3022184372,-5.7334017754
8.2508916855,-7.0496201515
6.8953080177,-7.9561710358
5.4982180595,-8.4183826447
4.3023881912,-8.4435091019
3.5041260719,-8.0805826187
3.2350585461,-7.4154605865
3.5532999039,-6.5615110397
4.4437899590,-5.6469316483
5.8264851570,-4.8001861572
7.5703301430,-4.1352534294
9.5106801987,-3.7385005951
11.4678726196,-3.6588094234
13.2650642395,-3.9022147655
14.7439050674,-4.4317660332
15.7771806717,-5.1726846695
16.2779216766,-6.0222430229
16.2048244476,-6.8631372452
15.5639514923,-7.5787081718
14.4066839218,-8.0681028366
12.8240318298,-8.2593936920
10.9374990463,-8.1189889908
8.8869009018,-7.6560540199
6.8159489632,-6.9213285446
4.8568406105,-6.0003962517
3.1155116558,-5.0022640228
1.6594771147,-4.0446467400
0.5102196336,-3.2378678322
-0.3582600355,-2.6694974899
-1.0138227940,-2.3917713165
-1.5535933971,-2.4135437012
-2.0856738091,-2.6979620457
-2.7076151371,-3.1663179398
-3.4849910736,-3.7077527046
-4.4338626862,-4.1936917305
-5.5107102394,-4.4952602386
-6.6125512123,-4.5014605522
-7.5885238647,-4.1357598305
-8.2622518539,-3.3688328266
-8.4623870850,-2.2256662846
-8.0569105148,-0.7858754992
-6.9855585098,0.8230671287
-5.2844805717,2.4391055107
-3.0977945328,3.8839311600
-0.6724403501,4.9842543602
1.6648623943,5.5934529305
3.5468318462,5.6109056473
4.6164364815,4.9965462685
4.5823335648,3.7786655426
3.2705552578,2.0538108349
0.6639146805,-0.0214729402
-3.0781424046,-2.2462644577
-7.6240091324,-4.3965888023
-12.5000000000,-6.2500000000
-17.1433677673,-7.6105756760
-20.9719352722,-8.3313341141
-23.4609375000,-8.3313732147
-24.2161979675,-7.6056308746
-23.0326156616,-6.2259764671
-19.9288635254,-4.3334655762
-15.1522521973,-2.1225657463
-9.1522159576,0.1807936877
-2.5254390240,2.3447906971
4.0599441528,4.1578135490
9.9503297806,5.4520335197
14.5903873444,6.1215610504
17.5923309326,6.1330823898
18.7806415558,5.5276837349
18.2059078217,4.4137024879
16.1261825562,2.9515807629
12.9593391418,1.3326157331
9.2143297195,-0.2456791699
5.4125161171,-1.6044836044
2.0115914345,-2.6057109833
-0.6560297012,-3.1683831215
-2.4210383892,-3.2772791386
-3.2861158848,-2.9827513695
-3.4055943489,-2.3917713165
-3.0405483246,-1.6513450146
-2.4980626106,-0.9264777303
-2.0659620762,-0.3755505085
-1.9548697472,-0.1263665706
-2.2579712868,-0.2560485601
-2.9355878830,-0.7775409818
-3.8270587921,-1.6346242428
-4.6875000000,-2.7063293457
-5.2423806190,-3.8203730583
-5.2495441437,-4.7741451263
-4.5567731857,-5.3607187271
-3.1436352730,-5.3966789246
-1.1390118599,-4.7482709885
1.1900281906,-3.3524713516
3.4771652222,-1.2301682234
5.3176350594,1.5104434490
6.3407211304,4.6810131073
6.2812476158,8.0301399231
5.0370569229,11.2686691284
2.7014038563,14.1003494263
-0.4368590117,16.2542972565
-3.9270575047,17.5154914856
-7.2203822136,17.7496433258
-9.7541265488,16.9194183350
-11.0432052612,15.0900182724
-10.7639751434,12.4233827591
-8.8160591125,9.1615142822
-5.3511114120,5.6009154320
-0.7625082135,2.0610048771
4.3637714386,-1.1497858763
9.3304424286,-3.7662777901
13.4303836823,-5.5934519768
16.0526695251,-6.5248980522
16.7765312195,-6.5507240295
15.4382038116,-5.7541632652
12.1597204208,-4.2974567413
7.3346762657,-2.3988683224
1.5726959705,-0.3038118184
-4.3890542984,1.7463120222
-9.7936716080,3.5436711311
-13.9749813080,4.9383087158
-16.4535694122,5.8542623520
-17.0035514832,6.2955675125
-15.6800794601,6.3415570259
-12.8037424088,6.1321864128
-8.9049835205,5.8453826904
-4.6378812790,5.6694669724
-0.6774150729,5.7742466927
2.3833281994,6.2846312523
4.1198329926,7.2602181435
4.3335242271,8.6836414337
3.0716161728,10.4592428207
0.6075415015,12.4224262238
-2.6135172844,14.3586006165
-6.0539207458,16.0294227600
-9.1738548279,17.2030754089
-11.5174102783,17.6847629547
-12.7805051804,17.3435440063
-12.8501596451,16.1319637299
-11.8099145889,14.0959320068
-9.9120092392,11.3733282089
-7.5226774216,8.1813020706
-5.0512528419,4.7935853004
-2.8762404919,1.5104439259
-1.2815042734,-1.3752549887
-0.4135286510,-3.6117758751
-0.2665291429,-5.0179939270
-0.6969354749,-5.5050177574
-1.4634094238,-5.0872950554
-2.2839128971,-3.8817524910
-2.8984210491,-2.0949945450
-3.1250000000,0.0000000000
-2.8984210491,2.0949943066
-2.2839126587,3.8817517757
-1.4634091854,5.0872950554
-0.6969357729,5.5050187111
-0.2665291131,5.0179939270
-0.4135286808,3.6117758751
-1.2815045118,1.3752546310
-2.8762404919,-1.5104435682
-5.0512528419,-4.7935853004
-7.5226769447,-8.1813011169
-9.9120092392,-11.3733291626
-11.8099145889,-14.0959320068
-12.8501596451,-16.1319618225
-12.7805042267,-17.3435440063
-11.5174112320,-17.6847629547
-9.1738548279,-17.2030754089
-6.0539212227,-16.0294227600
-2.6135177612,-14.3586006165
0.6075415015,-12.4224262238
3.0716156960,-10.4592428207
4.3335242271,-8.6836414337
4.1198334694,-7.2602181435
2.3833279610,-6.2846302986
-0.6774150729,-5.7742466927
-4.6378812790,-5.6694669724
-8.9049835205,-5.8453826904
-12.8037424088,-6.1321864128
-15.6800794601,-6.3415570259
-17.0035514832,-6.2955675125
-16.4535675049,-5.8542623520
-13.9749813080,-4.9383087158
-9.7936706543,-3.5436711311
-4.3890542984,-1.7463121414
1.5726956129,0.3038109839
7.3346762657,2.3988683224
12.1597194672,4.2974572182
15.4382038116,5.7541646957
16.7765312195,6.5507249832
16.0526695251,6.5248980522
13.4303836823,5.5934524536
9.3304424286,3.7662777901
4.3637714386,1.1497858763
-0.7625082135,-2.0610048771
-5.3511114120,-5.6009159088
-8.8160591125,-9.1615152359
-10.7639751434,-12.4233837128
-11.0432052612,-15.0900182724
-9.7541265488,-16.9194183350
-7.2203822136,-17.7496433258
-3.9270575047,-17.5154953003
-0.4368591011,-16.2542972565
2.7014036179,-14.1003494263
5.0370569229,-11.2686691284
6.2812471390,-8.0301399231
6.3407206535,-4.6810126305
5.3176360130,-1.5104436874
3.4771640301,1.2301683426
1.1900286674,3.3524703979
-1.1390116215,4.7482714653
-3.1436364651,5.3966798782
-4.5567727089,5.3607187271
-5.2495446205,4.7741436958
-5.2423806190,3.8203730583
-4.6875000000,2.7063291073
-3.8270587921,1.6346238852
-2.9355876446,0.7775404453
-2.2579717636,0.2560489476
-1.9548687935,0.1263664663
-2.0659618378,0.3755505085
-2.4980623722,0.9264772534
-3.0405483246,1.6513447762
-3.4055943489,2.3917713165
-3.2861158848,2.9827513695
-2.4210374355,3.2772786617
-0.6560295224,3.1683831215
2.0115919113,2.6057107449
5.4125161171,1.6044836044
9.2143297195,0.2456791699
12.9593391418,-1.3326157331
16.1261825562,-2.9515807629
18.2059078217,-4.4137024879
18.7806415558,-5.5276842117
17.5923309326,-6.1330833435
14.5903882980,-6.1215610504
9.9503297806,-5.4520330429
4.0599436760,-4.1578140259
-2.5254390240,-2.3447904587
-9.1522159576,-0.1807936877
-15.1522521973,2.1225659847
-19.9288654327,4.3334655762
-23.0326156616,6.2259764671
-24.2161960602,7.6056308746
-23.4609375000,8.3313732147
-20.9719352722,8.3313341141
-17.1433677673,7.6105756760
-12.5000000000,6.2500000000
-7.6240105629,4.3965888023
-3.0781424046,2.2462644577
0.6639146805,0.0214729402
3.2705564499,-2.0538108349
4.5823335648,-3.7786655426
4.6164355278,-4.9965462685
3.5468311310,-5.6109061241
1.6648623943,-5.5934529305
-0.6724401712,-4.9842543602
-3.0977942944,-3.8839302063
-5.2844805717,-2.4391050339
-6.9855580330,-0.8230669498
-8.0569105148,0.7858753204
-8.4623889923,2.2256658077
-8.2622509003,3.3688325882
-7.5885238647,4.1357598305
-6.6125512123,4.5014605522
-5.5107102394,4.4952602386
-4.4338636398,4.1936917305
-3.4849915504,3.7077531815
-2.7076151371,3.1663179398
-2.0856733322,2.6979618073
-1.5535939932,2.4135437012
-1.0138227940,2.3917713165
-0.3582597375,2.6694974899
0.5102192760,3.2378678322
1.6594767570,4.0446467400
3.1155114174,5.0022644997
4.8568396568,6.0003962517
6.8159489632,6.9213285446
8.8869018555,7.6560540199
10.9374990463,8.1189889908
12.8240318298,8.2593936920
14.4066839218,8.0681028366
15.5639514923,7.5787081718
16.2048244476,6.8631367683
16.2779216766,6.0222430229
15.7771825790,5.1726846695
14.7439060211,4.4317655563
13.2650632858,3.9022152424
11.4678726196,3.6588094234
9.5106811523,3.7385005951
7.5703301430,4.1352539063
5.8264851570,4.8001866341
4.4437894821,5.6469311714
3.5533003807,6.5615110397
3.2350585461,7.4154605865
3.5041260719,8.0805826187
4.3023881912,8.4435091019
5.4982180595,8.4183835983
6.8953075409,7.9561710358
8.2508916855,7.0496191978
9.3022184372,5.7334017754
9.7987155914,4.0795912743
9.5360565186,2.1891837120
8.3875532150,0.1807944626
6.3281440735,-1.8219981194
3.4468438625,-3.7031345367
-0.0552176014,-5.3649244308
-3.8820736408,-6.7360863686
-7.6742649078,-7.7762022018
-11.0507507324,-8.4763021469
-13.6560707092,-8.8557853699
-15.2063293457,-8.9563293457
-15.5273227692,-8.8337945938
-14.5790729523,-8.5493087769
-12.4627132416,-8.1607370377
-9.4082317352,-7.7156600952
-5.7444319725,-7.2466330528
-1.8551392555,-6.7692308426
1.8720282316,-6.2828912735
5.0968327522,-5.7742466927
7.5698866844,-5.2222619057
9.1618795395,-4.6042976379
9.8741970062,-3.9021632671
9.8294544220,-3.1072006226
9.2436370850,-2.2237000465
8.3845071793,-1.2701849937
7.5230813026,-0.2784279883
6.8861947060,0.7095839381
6.6179127693,1.6462638378
6.7561330795,2.4838800430
7.2282066345,3.1800575256
7.8662505150,3.7025623322
8.4394979477,4.0326604843
8.6982460022,4.1666560173
8.4219036102,4.1154451370
7.4629588127,3.9022154808
5.7792954445,3.5586998463
3.4492113590,3.1205990314
0.7620455623,2.6783795357
-1.6927301884,2.3288609982
-3.4159228802,2.0228509903
-4.2097949982,1.5789343119
-4.2439126968,0.7191045880
-3.9642028809,-0.8484899998
-3.8807942867,-3.3206646442
-4.3244357109,-6.6978058815
-5.2781953812,-10.7262878418
-6.3617205620,-14.9113731384
-6.9809465408,-18.6070270538
-6.5837101936,-21.1641597748
-5.0982365608,-22.4187068939
-2.8358306885,-22.4638690948
-0.1034431010,-21.2098693848
2.7023842335,-18.6774253845
5.1505842209,-15.0031003952
6.8394460678,-10.4323024750
7.4599084854,-5.3000893593
6.8482890129,-0.0014620421
5.0197429657,5.0457534790
2.1762323380,9.4413738251
-1.3135247231,12.8421049118
-4.9603910446,14.9950618744
-8.2215738297,15.7617483139
-10.5785684586,15.1298160553
-11.6149129868,13.2114524841
-11.0820798874,10.2288055420
-8.9431304932,6.4884824753
-5.3869538307,2.3483512402
-0.8100534081,-1.8193092346
4.2322964668,-5.6639857292
9.0990266800,-8.8884162903
13.1501884460,-11.2721681595
15.8353443146,-12.6852464676
16.7705898285,-13.0910282135
15.7929439545,-12.5392007828
12.9840984344,-11.1505174637
8.6600799561,-9.0960636139
3.3283519745,-6.5741376877
-2.3812799454,-3.7877984047
-7.8018112183,-0.9256985188
-12.3178300858,1.8519127369
-15.4452085495,4.4211530685
-16.8905601501,6.6964535713
-16.5825119019,8.6274061203
-14.6712751389,10.1920452118
-11.4976997375,11.3883819580
-7.5375976563,12.2259941101
-3.3303990364,12.7191963196
0.5966823697,12.8827209473
3.7977826595,12.7302827835
5.9611582756,12.2757139206
6.9389195442,11.5358724594
6.7510118484,10.5342330933
5.5648217201,9.3039360046
3.6554596424,7.8893175125
1.3544721603,6.3452548981
-1.0040489435,4.7341389656
-3.1312570572,3.1208572388
-4.8182525635,1.5665555000
-5.9534540176,0.1222796142
-6.5216927528,-1.1763092279
-6.5872960091,-2.3121151924
-6.2660241127,-3.2869265079
-5.6923060417,-4.1186599731
-4.9885182381,-4.8358240128
-4.2420516014,-5.4700026512
-3.4940381050,-6.0476059914
-2.7409493923,-6.5822973251
-1.9476778507,-7.0695066452
-1.0683618784,-7.4841618538
-0.0698625445,-7.7823238373
1.0476973057,-7.9067678452
2.2381184101,-7.7959527969
3.4072201252,-7.3951706886
4.4227094650,-6.6682395935
5.1343107224,-5.6079559326
5.4004869461,-4.2434439659
5.1166782379,-2.6430351734
4.2395973206,-0.9117587209
2.8026680946,0.8166549802
0.9193266034,2.3925859928
-1.2269454002,3.6667339802
-3.4045641422,4.5077199936
-5.3642787933,4.8187694550
-6.8730726242,4.5511493683
-7.7458815575,3.7123873234
-7.8698883057,2.3678979874
-7.2175188065,0.6355341077
-5.8463153839,-1.3265296221
-3.8862049580,-3.3371605873
-1.5169258118,-5.2128009796
1.0600110292,-6.7884812355
3.6496140957,-7.9365940094
6.0869617462,-8.5808839798
8.2521696091,-8.7037439346
10.0747632980,-8.3458051682
11.5277309418,-7.5978837013
12.6135435104,-6.5863728523
13.3461074829,-5.4541563988
13.7333555222,-4.3397812843
13.7649745941,-3.3578612804
13.4085397720,-2.5835816860
12.6154823303,-2.0435838699
11.3359823227,-1.7145587206
9.5397853851,-1.5297784805
7.2382493019,-1.3925775290
4.5022959709,-1.1946960688
1.4712889194,-0.8366607428
-1.6506984234,-0.2469376922
-4.6124157906,0.6032389998
-7.1453065872,1.6919043064
-9.0015516281,2.9467828274
-9.9941444397,4.2543506622
-10.0317888260,5.4764270782
-9.1417808533,6.4719719887
-7.4755444527,7.1207852364
-5.2942953110,7.3454575539
-2.9356007576,7.1278705597
-0.7651045918,6.5173854828
0.8794208765,5.6288375854
1.7427182198,4.6300735474
1.6960337162,3.7202749252
0.7624452710,3.1018257141
-0.8817695975,2.9496009350
-2.9311711788,3.3821372986
-4.9977898598,4.4391207695
-6.6735625267,6.0688791275
-7.5987854004,8.1283044815
-7.5253472328,10.3958969116
-6.3639121056,12.5967607498
-4.2064990997,14.4365739822
-1.3197000027,15.6401996613
1.8914533854,15.9896593094
4.9440617561,15.3562231064
7.3531823158,13.7218875885
8.7109003067,11.1869621277
8.7556819916,7.9622702599
7.4202990532,4.3465981483
4.8498096466,0.6921123862
1.3857743740,-2.6378755569
-2.4815921783,-5.3132081032
-6.1864080429,-7.0773601532
-9.1739740372,-7.7786774635
-10.9877424240,-7.3881268501
-11.3423881531,-6.0012483597
-10.1709690094,-3.8240580559
-7.6382107735,-1.1449893713
-4.1173653603,1.7032785416
-0.1339363307,4.3867330551
3.7149906158,6.6118464470
6.8530721664,8.1606254578
8.8139686584,8.9142646790
9.3132820129,8.8624935150
8.2916440964,8.0977277756
5.9221615791,6.7953824997
2.5811312199,5.1835756302
-1.2130181789,3.5069465637
-4.8825216293,1.9900178909
-7.8812689781,0.8054794669
-9.7792615891,0.0519008860
-10.3269948959,-0.2561216950
-9.4896936417,-0.1842836142
-7.4464211464,0.1377057582
-4.5549211502,0.5421618819
-1.2887518406,0.8550189734
1.8422683477,0.9279748201
4.3747029305,0.6661845446
5.9633312225,0.0472292639
6.4304337502,-0.8715473413
5.7848386765,-1.9585040808
4.2083611488,-3.0251910686
2.0129735470,-3.8533182144
-0.4229769111,-4.2272982597
-2.7276377678,-3.9676189423
-4.6043586731,-2.9602353573
-5.8838977814,-1.1777303219
-6.5509295464,1.3107985258
